Beta-19
      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
 2022/4/13,   12:18:0,  3.971250,    0,       0.000000,       0.000000,        39,        10,         7,         3,         3,         3,         0,         0,         1,         0,         0,         1, 24.190001,18.916992,101151.125000,14.486391
 2022/4/13,   12:18:0,  3.971250,    0,       0.000000,       0.000000,        39,        10,         7,         3,         3,         3,         0,         0,         1,         0,         0,         1, 24.190001,18.916992,101151.125000,14.486391
 2022/4/13,  12:18:10,  3.970000,    0,       0.000000,       0.000000,        30,        10,         7,         3,         3,         3,         0,         0,         1,         0,         0,         1, 24.219999,18.581055,101147.578125,14.781964
 2022/4/13,  12:18:20,  3.967500,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.240000,18.304688,101146.484375,14.873105
 2022/4/13,  12:18:30,  3.966250,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.250000,18.135742,101147.453125,14.792539
 2022/4/13,  12:18:40,  3.967500,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.260000,18.051758,101148.023438,14.745206
 2022/4/13,  12:18:50,  3.970000,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.280001,17.908203,101141.406250,15.296594
 2022/4/13,   12:19:0,  3.971250,    0,       0.000000,       0.000000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.290001,17.799805,101148.359375,14.717008
 2022/4/13,  12:19:10,  3.971250,    0,       0.000000,       0.000000,        54,        14,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.290001,17.751953,101148.125000,14.736142
 2022/4/13,  12:19:20,  3.970000,    0,       0.000000,       0.000000,        87,        21,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.299999,17.715820,101146.062500,14.908354
 2022/4/13,  12:19:30,  3.970000,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.299999,17.631836,101143.187500,15.148044
 2022/4/13,  12:19:40,  3.971250,    0,       0.000000,       0.000000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.290001,17.607422,101148.531250,14.702909
 2022/4/13,  12:19:50,  3.970000,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.290001,17.571289,101145.656250,14.942595
 2022/4/13,   12:20:0,  3.970000,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.290001,17.583008,101146.687500,14.856488
 2022/4/13,  12:20:10,  3.966250,    0,       0.000000,       0.000000,        42,        14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.290001,17.594727,101149.171875,14.529695
 2022/4/13,  12:20:20,  3.965000,    0,       0.000000,       0.000000,        51,        13,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.280001,17.486328,101148.359375,14.717008
 2022/4/13,  12:20:30,  3.966250,    0,       0.000000,       0.000000,        63,        17,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.280001,17.461914,101145.484375,14.956694
 2022/4/13,  12:20:40,  3.967500,    0,       0.000000,       0.000000,        39,        13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.270000,17.461914,101140.203125,15.396803
 2022/4/13,  12:20:50,  3.970000,    0,       0.000000,       0.000000,        48,        16,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.270000,17.401367,101145.546875,14.951658
 2022/4/13,   12:21:0,  3.970000,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.260000,17.400391,101150.500000,14.538255
 2022/4/13,  12:21:10,  3.970000,    0,       0.000000,       0.000000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.250000,17.400391,101146.015625,14.912382
 2022/4/13,  12:21:20,  3.970000,    0,       0.000000,       0.000000,        18,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.250000,17.375977,101142.734375,15.185810
 2022/4/13,  12:21:30,  3.970000,    0,       0.000000,       0.000000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.240000,17.364258,101145.843750,14.926481
 2022/4/13,  12:21:40,  3.970000,    0,       0.000000,       0.000000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.230000,17.339844,101141.765625,15.266884
 2022/4/13,  12:21:50,  3.968750,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.230000,24.195312,101147.750000,14.767865
 2022/4/13,   12:22:0,  3.966250,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.219999,19.473633,101145.507812,14.954679
 2022/4/13,  12:22:10,  3.951250,    0,       0.000000,       0.000000,        51,        13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.219999,23.123047,101147.578125,14.781964
 2022/4/13,  12:22:20,  3.952500,    0,       0.000000,       0.000000,        51,        17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.209999,19.063477,101151.460938,14.458697
 2022/4/13,  12:22:30,  3.955000,    0,       0.000000,       0.000000,        48,        16,         6,         3,         3,         3,         0,         0,         2,         0,         0,         2, 24.080000,23.850586,101133.015625,15.996571
 2022/4/13,  12:22:40,  3.965000,    0,       0.000000,       0.000000,       117,        35,         3,         3,         3,         3,         0,         0,         2,         0,         0,         2, 24.230000,31.326172,101146.312500,14.887708
 2022/4/13,  12:22:50,  3.962500,    0,       0.000000,       0.000000,        30,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.230000,21.414062,101151.031250,14.493944
 2022/4/13,   12:23:0,  3.963750,    0,       0.000000,       0.000000,        18,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.240000,22.967773,101147.687500,14.772901
     0/0/0,     0:0:0,  3.970000,    0,       0.000000,       0.000000,       192,        52,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.299999,44.046875,101360.953125,-2.993388
     0/0/0,     0:0:0,  3.970000,    0,       0.000000,       0.000000,       192,        52,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.309999,44.142578,101351.343750,-2.193091
     0/0/0,     0:0:0,  3.967500,    0,       0.000000,       0.000000,       267,        53,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.379999,38.067383,101352.664062,-2.302683
     0/0/0,     0:0:0,  3.965000,    0,       0.000000,       0.000000,        75,        25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.440001,34.497070,101354.578125,-2.462544
     0/0/0,     0:0:0,  3.965000,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.500000,30.156250,101344.875000,-1.654162
     0/0/0,     0:0:0,  3.967500,    0,       0.000000,       0.000000,        33,        11,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.559999,27.448242,101352.132812,-2.258444
     0/0/0,     0:0:0,  3.968750,    0,       0.000000,       0.000000,        33,        11,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.629999,25.681641,101352.203125,-2.264477
     0/0/0,     0:0:0,  3.970000,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.680000,24.776367,101343.937500,-1.576739
     0/0/0,     0:0:0,  3.970000,    0,       0.000000,       0.000000,        36,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.760000,30.855469,101358.500000,-2.789298
     0/0/0,     0:0:0,  3.968750,    0,       0.000000,       0.000000,        36,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.809999,28.528320,101354.929688,-2.491701
     0/0/0,     0:0:0,  3.970000,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.870001,25.780273,101350.945312,-2.159911
     0/0/0,     0:0:0,  3.970000,    0,       0.000000,       0.000000,        66,        18,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 21.930000,24.119141,101349.578125,-2.046296
     0/0/0,     0:0:0,  3.967500,    0,       0.000000,       0.000000,        33,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.000000,23.308594,101354.367188,-2.445452
     0/0/0,     0:0:0,  3.965000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.059999,22.712891,101348.718750,-1.974908
     0/0/0,     0:0:0,  3.962500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.120001,22.368164,101350.468750,-2.120699
     0/0/0,     0:0:0,  3.965000,    0,       0.000000,       0.000000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.170000,21.915039,101348.937500,-1.993007
     0/0/0,     0:0:0,  3.965000,    0,       0.000000,       0.000000,        48,        16,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.230000,21.870117,101352.078125,-2.254422
     0/0/0,     0:0:0,  3.967500,    0,       0.000000,       0.000000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.280001,21.428711,101347.281250,-1.855258
     0/0/0,     0:0:0,  3.967500,    0,       0.000000,       0.000000,        27,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.340000,21.287109,101348.984375,-1.997028
     0/0/0,     0:0:0,  3.967500,    0,       0.000000,       0.000000,        45,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.389999,21.013672,101342.750000,-1.477194
     0/0/0,     0:0:0,  3.967500,    0,       0.000000,       0.000000,        57,        19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.440001,20.895508,101345.078125,-1.671255
     0/0/0,     0:0:0,  3.967500,    0,       0.000000,       0.000000,        36,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.490000,20.465820,101347.046875,-1.835149
     0/0/0,     0:0:0,  3.967500,    0,       0.000000,       0.000000,        57,        11,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.530001,20.479492,101346.328125,-1.775826
     0/0/0,     0:0:0,  3.967500,    0,       0.000000,       0.000000,        75,        17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.570000,20.554688,101348.250000,-1.935695
     0/0/0,     0:0:0,  3.965000,    0,       0.000000,       0.000000,        51,        17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.620001,20.448242,101340.796875,-1.315306
     0/0/0,     0:0:0,  3.962500,    0,       0.000000,       0.000000,        51,        17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.660000,20.101562,101343.351562,-1.527470
     0/0/0,     0:0:0,  3.962500,    0,       0.000000,       0.000000,        27,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.700001,20.007812,101342.257812,-1.436974
     0/0/0,     0:0:0,  3.962500,    0,       0.000000,       0.000000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.740000,20.045898,101342.968750,-1.496299
     0/0/0,     0:0:0,  3.951250,    0,       0.000000,       0.000000,        36,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.820000,19.772461,101348.328125,-1.941728
 2022/4/13,   12:44:4,  3.962500,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.860001,19.797852,101347.640625,-1.884417
 2022/4/13,  12:44:14,  3.965000,    0,       0.000000,       0.000000,        72,        17,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.900000,19.715820,101351.242188,-1.502332
 2022/4/13,  12:44:24,  3.965000,    0,       0.000000,       0.000000,        63,        14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.940001,19.549805,101338.015625,-1.083028
 2022/4/13,  12:44:34,  3.965000,    0,       0.000000,       0.000000,        33,        11,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 22.990000,19.576172,101345.296875,-1.689354
 2022/4/13,  12:44:44,  3.965000,    0,       0.000000,       0.000000,        54,        14,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.040001,22.005859,101346.187500,-1.763760
 2022/4/13,  12:44:54,  3.963750,    0,       0.000000,       0.000000,        21,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.090000,38.286133,101351.812500,-2.232303
 2022/4/13,   12:45:4,  3.962500,    0,       0.000000,       0.000000,        39,        13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.129999,26.584961,101348.210938,-1.932679
 2022/4/13,  12:45:14,  3.961250,    0,       0.000000,       0.000000,        51,        17,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.190001,23.093750,101347.656250,-1.886428
 2022/4/13,  12:45:24,  3.961250,    0,       0.000000,       0.000000,       150,        43,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.240000,21.534180,101351.437500,-2.201134
 2022/4/13,  12:45:34,  3.962500,    0,       0.000000,       0.000000,       117,        29,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.270000,20.718750,101340.265625,-1.271063
 2022/4/13,  12:45:44,  3.962500,    0,       0.000000,       0.000000,        18,         3,         3,         3,         3,         3,         0,         0,         1,         0,         0,         1, 23.330000,20.204102,101345.476562,-1.704436
 2022/4/13,  12:45:54,  3.965000,    0,       0.000000,       0.000000,        18,         6,         3,         3,         3,         3,         0,         0,         1,         0,         0,         1, 23.379999,24.233398,101347.796875,-1.897488
 2022/4/13,   12:46:4,  3.965000,    0,       0.000000,       0.000000,        18,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.420000,21.820312,101351.406250,-2.198118
 2022/4/13,  12:46:14,  3.965000,    0,       0.000000,       0.000000,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.459999,20.859375,101349.632812,-2.050318
 2022/4/13,  12:46:24,  3.965000,    0,       0.000000,       0.000000,        18,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.500000,20.284180,101344.187500,-1.597854
 2022/4/13,  12:46:34,  3.965000,    0,       0.000000,       0.000000,        30,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.540001,22.932617,101347.796875,-1.897488
 2022/4/13,  12:46:44,  3.963750,    0,       0.000000,       0.000000,        21,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.570000,19.902344,101347.687500,-1.888438
 2022/4/13,  12:46:54,  3.962500,    0,       0.000000,       0.000000,        39,        13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.610001,19.326172,101350.921875,-2.157900
 2022/4/13,   12:47:4,  3.961250,    0,       0.000000,       0.000000,        27,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.650000,18.990234,101346.500000,-1.789902
 2022/4/13,  12:47:14,  3.960000,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.690001,18.630859,101347.203125,-1.848220
 2022/4/13,  12:47:24,  3.960000,    0,       0.000000,       0.000000,        18,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.719999,19.583984,101341.609375,-1.382676
 2022/4/13,  12:47:34,  3.960000,    0,       0.000000,       0.000000,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.750000,19.211914,101341.500000,-1.373627
 2022/4/13,  12:47:44,  3.962500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.780001,18.803711,101346.960938,-1.828110
 2022/4/13,  12:47:54,  3.965000,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.809999,18.672852,101344.015625,-1.583778
 2022/4/13,   12:48:4,  3.965000,    0,       0.000000,       0.000000,        39,        10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.840000,18.480469,101344.765625,-1.645113
 2022/4/13,  12:48:14,  3.963750,    0,       0.000000,       0.000000,        48,        16,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.870001,18.469727,101344.882812,-1.655167
 2022/4/13,  12:48:24,  3.963750,    0,       0.000000,       0.000000,        36,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.889999,18.386719,101342.757812,-1.478200
 2022/4/13,  12:48:34,  3.962500,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.920000,18.327148,101343.312500,-1.524453
 2022/4/13,  12:48:44,  3.962500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.940001,18.160156,101342.625000,-1.467139
 2022/4/13,  12:48:54,  3.960000,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.969999,18.125000,101345.617188,-1.716502
 2022/4/13,   12:49:4,  3.960000,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 23.990000,18.390625,101347.796875,-1.897488
 2022/4/13,  12:49:14,  3.958750,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.020000,18.391602,101345.703125,-1.723541
 2022/4/13,  12:49:24,  3.960000,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.040001,18.380859,101342.546875,-1.461106
 2022/4/13,  12:49:34,  3.960000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.070000,18.309570,101346.578125,-1.795935
 2022/4/13,  12:49:44,  3.962500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.090000,18.057617,101347.718750,-1.891455
 2022/4/13,  12:49:54,  3.962500,    0,       0.000000,       0.000000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.120001,18.034180,101348.906250,-1.989990
 2022/4/13,   12:50:4,  3.962500,    0,       0.000000,       0.000000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.129999,18.119141,101344.539062,-1.626008
 2022/4/13,  12:50:14,  3.960000,    0,       0.000000,       0.000000,        18,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.170000,18.120117,101345.054688,-1.669244
 2022/4/13,  12:50:24,  3.958750,    0,       0.000000,       0.000000,        27,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.180000,18.024414,101345.000000,-2.090535
 2022/4/13,  12:50:34,  3.957500,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.200001,17.869141,101345.343750,-1.693376
 2022/4/13,  12:50:44,  3.960000,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.219999,17.833984,101346.750000,-1.811017
 2022/4/13,  12:50:54,  3.960000,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.250000,17.666016,101348.703125,-1.973903
 2022/4/13,   12:51:4,  3.962500,    0,       0.000000,       0.000000,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.270000,17.678711,101357.281250,-2.687754
 2022/4/13,  12:51:14,  3.962500,    0,       0.000000,       0.000000,         9,         3,         3,         3,         3,         3,         0,         0,         1,         0,         0,         1, 24.290001,17.908203,101350.835938,-2.150862
 2022/4/13,  12:51:24,  3.962500,    0,       0.000000,       0.000000,        72,        13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.320000,17.945312,101353.046875,-2.334856
 2022/4/13,  12:51:34,  3.962500,    0,       0.000000,       0.000000,        72,        13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.330000,18.163086,101346.875000,-1.821072
 2022/4/13,  12:51:44,  3.961250,    0,       0.000000,       0.000000,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.360001,17.996094,101352.328125,-2.308715
 2022/4/13,  12:51:54,  3.960000,    0,       0.000000,       0.000000,        27,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.370001,17.996094,101347.562500,-1.878384
 2022/4/13,   12:52:4,  3.960000,    0,       0.000000,       0.000000,        18,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.389999,17.972656,101349.968750,-2.078470
 2022/4/13,  12:52:14,  3.958750,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.410000,17.889648,101346.406250,-1.781858
 2022/4/13,  12:52:24,  3.957500,    0,       0.000000,       0.000000,        39,        13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.430000,17.889648,101344.531250,-1.626008
 2022/4/13,  12:52:34,  3.957500,    0,       0.000000,       0.000000,        39,        13,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.440001,17.975586,101345.914062,-1.741639
 2022/4/13,  12:52:44,  3.957500,    0,       0.000000,       0.000000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.459999,17.939453,101353.453125,-2.369041
 2022/4/13,  12:52:54,  3.960000,    0,       0.000000,       0.000000,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.480000,17.940430,101350.914062,-2.157900
 2022/4/13,   12:53:4,  3.962500,    0,       0.000000,       0.000000,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.500000,17.832031,101347.171875,-1.846209
 2022/4/13,  12:53:14,  3.961250,    0,       0.000000,       0.000000,        18,         6,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.520000,17.749023,101347.515625,-1.874362
 2022/4/13,  12:53:24,  3.961250,    0,       0.000000,       0.000000,        75,        21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.540001,17.580078,101350.765625,-2.144830
 2022/4/13,  12:53:34,  3.960000,    0,       0.000000,       0.000000,        39,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.549999,17.423828,101351.742188,-2.226270
 2022/4/13,  12:53:44,  3.960000,    0,       0.000000,       0.000000,        39,        13,         3,         3,         3,         3,         0,         0,         1,         0,         0,         1, 24.580000,17.460938,101346.734375,-1.809006
 2022/4/13,  12:53:54,  3.960000,    0,       0.000000,       0.000000,        39,        13,         3,         3,         3,         3,         0,         0,         1,         0,         0,         1, 24.590000,17.414062,101347.312500,-1.857269
 2022/4/13,   12:54:4,  3.957500,    0,       0.000000,       0.000000,        81,        19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.610001,17.438477,101346.210938,-1.765771
 2022/4/13,  12:54:14,  3.956250,    0,       0.000000,       0.000000,        48,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.629999,17.427734,101350.265625,-2.103606
 2022/4/13,  12:54:24,  3.955000,    0,       0.000000,       0.000000,        30,         7,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0, 24.650000,17.440430,101349.804688,-2.065399
